cbsatitle,series_name,value,year,costar_msa
"Worcester, MA",pct_domestic_mig_,-0.23,2018,Worcester - MA USA
"Boston-Cambridge-Newton, MA-NH",pct_international_mig_,1.42,2024,Boston - MA USA
"Worcester, MA",pct_births_,1.04,2018,Worcester - MA USA
"Worcester, MA",pct_deaths_,0.91,2018,Worcester - MA USA
"Worcester, MA",pct_natural_inc_,0.12,2018,Worcester - MA USA
"Worcester, MA",pct_pop_increase_,0.36,2018,Worcester - MA USA
"Worcester, MA",contrib_domestic_mig_,-0.60,2018,Worcester - MA USA
"Worcester, MA",contrib_international_mig_,0.11,2018,Worcester - MA USA
"Worcester, MA",contrib_natural_chg_,-0.24,2018,Worcester - MA USA
"Worcester, MA",pct_domestic_mig_,-0.28,2019,Worcester - MA USA
"Miami-Fort Lauderdale-West Palm Beach, FL",pct_international_mig_,1.40,2016,Miami - FL USA
"Worcester, MA",pct_births_,1.00,2019,Worcester - MA USA
"Worcester, MA",pct_deaths_,0.90,2019,Worcester - MA USA
"Worcester, MA",pct_natural_inc_,0.10,2019,Worcester - MA USA
"Worcester, MA",pct_pop_increase_,0.08,2019,Worcester - MA USA
"Worcester, MA",contrib_domestic_mig_,-0.36,2019,Worcester - MA USA
"Worcester, MA",contrib_international_mig_,0.18,2019,Worcester - MA USA
"Worcester, MA",contrib_natural_chg_,0.02,2019,Worcester - MA USA
"Worcester, MA",pct_domestic_mig_,-0.47,2020,Worcester - MA USA
"San Jose-Sunnyvale-Santa Clara, CA",pct_international_mig_,1.38,2001,San Jose - CA USA
"Worcester, MA",pct_births_,0.26,2020,Worcester - MA USA
"Worcester, MA",pct_deaths_,0.32,2020,Worcester - MA USA
"Worcester, MA",pct_natural_inc_,-0.07,2020,Worcester - MA USA
"Worcester, MA",pct_pop_increase_,3.35,2020,Worcester - MA USA
"Worcester, MA",contrib_domestic_mig_,-3.81,2020,Worcester - MA USA
"Worcester, MA",contrib_international_mig_,-3.34,2020,Worcester - MA USA
"Worcester, MA",contrib_natural_chg_,-3.41,2020,Worcester - MA USA
"Worcester, MA",pct_domestic_mig_,0.25,2021,Worcester - MA USA
"Washington-Arlington-Alexandria, DC-VA-MD-WV",pct_international_mig_,1.32,2024,Washington - DC USA
"Worcester, MA",pct_births_,0.96,2021,Worcester - MA USA
"Worcester, MA",pct_deaths_,0.87,2021,Worcester - MA USA
"Worcester, MA",pct_natural_inc_,0.09,2021,Worcester - MA USA
"Worcester, MA",pct_pop_increase_,0.58,2021,Worcester - MA USA
"Worcester, MA",contrib_domestic_mig_,-0.33,2021,Worcester - MA USA
"Worcester, MA",contrib_international_mig_,-0.40,2021,Worcester - MA USA
"Worcester, MA",contrib_natural_chg_,-0.49,2021,Worcester - MA USA
"Worcester, MA",pct_domestic_mig_,-0.41,2022,Worcester - MA USA
"Cape Coral-Fort Myers, FL",pct_international_mig_,1.31,2023,Fort Myers - FL USA
"Worcester, MA",pct_births_,1.00,2022,Worcester - MA USA
"Worcester, MA",pct_deaths_,0.93,2022,Worcester - MA USA
"Worcester, MA",pct_natural_inc_,0.07,2022,Worcester - MA USA
"Worcester, MA",pct_pop_increase_,0.43,2022,Worcester - MA USA
"Worcester, MA",contrib_domestic_mig_,-0.84,2022,Worcester - MA USA
"Worcester, MA",contrib_international_mig_,0.39,2022,Worcester - MA USA
"Worcester, MA",contrib_natural_chg_,-0.36,2022,Worcester - MA USA
"Worcester, MA",pct_domestic_mig_,-0.15,2023,Worcester - MA USA
"Seattle-Tacoma-Bellevue, WA",pct_international_mig_,1.30,2023,Seattle - WA USA
"Worcester, MA",pct_births_,0.97,2023,Worcester - MA USA
"Worcester, MA",pct_deaths_,0.90,2023,Worcester - MA USA
"Worcester, MA",pct_natural_inc_,0.08,2023,Worcester - MA USA
"Worcester, MA",pct_pop_increase_,0.82,2023,Worcester - MA USA
"Worcester, MA",contrib_domestic_mig_,-0.97,2023,Worcester - MA USA
"Worcester, MA",contrib_international_mig_,0.09,2023,Worcester - MA USA
"Worcester, MA",contrib_natural_chg_,-0.74,2023,Worcester - MA USA
"Worcester, MA",pct_domestic_mig_,-0.21,2024,Worcester - MA USA
"Durham-Chapel Hill, NC",pct_international_mig_,1.30,2024,Durham - NC USA
"Worcester, MA",pct_births_,0.97,2024,Worcester - MA USA
"Worcester, MA",pct_deaths_,0.88,2024,Worcester - MA USA
"Worcester, MA",pct_natural_inc_,0.08,2024,Worcester - MA USA
"Worcester, MA",pct_pop_increase_,0.97,2024,Worcester - MA USA
"Worcester, MA",contrib_domestic_mig_,-1.17,2024,Worcester - MA USA
"Worcester, MA",contrib_international_mig_,0.12,2024,Worcester - MA USA
"Worcester, MA",contrib_natural_chg_,-0.88,2024,Worcester - MA USA
"Worcester, MA",Office_trt,0.18,2000,Worcester - MA USA
"Worcester, MA",Office_trt,0.07,2001,Worcester - MA USA
"Worcester, MA",Office_trt,0.12,2002,Worcester - MA USA
"Worcester, MA",Office_trt,0.18,2003,Worcester - MA USA
"Worcester, MA",Office_trt,0.18,2004,Worcester - MA USA
"Worcester, MA",Office_trt,0.12,2005,Worcester - MA USA
"Worcester, MA",Office_trt,0.07,2006,Worcester - MA USA
"Worcester, MA",Office_trt,0.09,2007,Worcester - MA USA
"Worcester, MA",Office_trt,-0.09,2008,Worcester - MA USA
"Worcester, MA",Office_trt,-0.04,2009,Worcester - MA USA
"Worcester, MA",Office_trt,0.22,2010,Worcester - MA USA
"Worcester, MA",Office_trt,0.17,2011,Worcester - MA USA
"Worcester, MA",Office_trt,0.14,2012,Worcester - MA USA
"Worcester, MA",Office_trt,0.12,2013,Worcester - MA USA
"Worcester, MA",Office_trt,0.09,2014,Worcester - MA USA
"Worcester, MA",Office_trt,0.10,2015,Worcester - MA USA
"Worcester, MA",Office_trt,0.06,2016,Worcester - MA USA
"Worcester, MA",Office_trt,0.06,2017,Worcester - MA USA
"Worcester, MA",Office_trt,0.07,2018,Worcester - MA USA
"Worcester, MA",Office_trt,0.08,2019,Worcester - MA USA
"Worcester, MA",Office_trt,0.14,2020,Worcester - MA USA
"Worcester, MA",Office_trt,0.12,2021,Worcester - MA USA
"Worcester, MA",Office_trt,0.06,2022,Worcester - MA USA
"Worcester, MA",Office_trt,0.03,2023,Worcester - MA USA
"Worcester, MA",Office_trt,0.04,2024,Worcester - MA USA
"Worcester, MA",Office_trt,0.10,2025,Worcester - MA USA
"Worcester, MA",Retail_trt,0.12,2000,Worcester - MA USA
"Worcester, MA",Retail_trt,0.12,2001,Worcester - MA USA
"Worcester, MA",Retail_trt,0.14,2002,Worcester - MA USA
"Worcester, MA",Retail_trt,0.17,2003,Worcester - MA USA
"Worcester, MA",Retail_trt,0.18,2004,Worcester - MA USA
"Worcester, MA",Retail_trt,0.16,2005,Worcester - MA USA
"Worcester, MA",Retail_trt,0.11,2006,Worcester - MA USA
"Worcester, MA",Retail_trt,0.08,2007,Worcester - MA USA
"Worcester, MA",Retail_trt,-0.06,2008,Worcester - MA USA
"Worcester, MA",Retail_trt,-0.06,2009,Worcester - MA USA
"Worcester, MA",Retail_trt,0.08,2010,Worcester - MA USA
"Worcester, MA",Retail_trt,0.12,2011,Worcester - MA USA
"Worcester, MA",Retail_trt,0.14,2012,Worcester - MA USA
"Worcester, MA",Retail_trt,0.07,2013,Worcester - MA USA
"Worcester, MA",Retail_trt,0.15,2014,Worcester - MA USA
"Worcester, MA",Retail_trt,0.10,2015,Worcester - MA USA
"Worcester, MA",Retail_trt,0.03,2016,Worcester - MA USA
"Worcester, MA",Retail_trt,0.05,2017,Worcester - MA USA
"Worcester, MA",Retail_trt,0.06,2018,Worcester - MA USA
"Worcester, MA",Retail_trt,0.08,2019,Worcester - MA USA
"Worcester, MA",Retail_trt,0.07,2020,Worcester - MA USA
"Worcester, MA",Retail_trt,0.12,2021,Worcester - MA USA
"Worcester, MA",Retail_trt,0.07,2022,Worcester - MA USA
"Worcester, MA",Retail_trt,0.05,2023,Worcester - MA USA
"Worcester, MA",Retail_trt,0.07,2024,Worcester - MA USA
"Worcester, MA",Retail_trt,0.06,2025,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.15,2000,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.19,2001,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.21,2002,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.20,2003,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.15,2004,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.12,2005,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.08,2006,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.05,2007,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,-0.17,2008,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,-0.01,2009,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.33,2010,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.13,2011,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.10,2012,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.07,2013,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.17,2014,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.12,2015,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.09,2016,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.07,2017,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.12,2018,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.11,2019,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.10,2020,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.20,2021,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.01,2022,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,-0.04,2023,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.07,2024,Worcester - MA USA
"Worcester, MA",Multi-Family_trt,0.11,2025,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.17,2000,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.10,2001,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.13,2002,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.15,2003,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.13,2004,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.14,2005,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.08,2006,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.08,2007,Worcester - MA USA
"Worcester, MA",Industrial_trt,-0.07,2008,Worcester - MA USA
"Worcester, MA",Industrial_trt,-0.02,2009,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.09,2010,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.11,2011,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.10,2012,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.08,2013,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.13,2014,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.15,2015,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.10,2016,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.07,2017,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.11,2018,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.14,2019,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.17,2020,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.19,2021,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.08,2022,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.03,2023,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.07,2024,Worcester - MA USA
"Worcester, MA",Industrial_trt,0.09,2025,Worcester - MA USA
"Winston-Salem, NC",ESTIMATESBASE,675981.00,2020,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,676410.00,2020,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,681900.00,2021,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,688725.00,2022,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,696600.00,2023,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,705187.00,2024,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG,429.00,2020,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG,5490.00,2021,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG,6825.00,2022,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG,7875.00,2023,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG,8587.00,2024,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,1833.00,2020,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,7133.00,2021,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,7487.00,2022,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,7554.00,2023,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,7554.00,2024,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,1849.00,2020,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,8337.00,2021,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,8661.00,2022,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,8106.00,2023,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,8017.00,2024,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,-16.00,2020,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,-1204.00,2021,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,-1174.00,2022,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,-552.00,2023,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,-463.00,2024,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,13.00,2020,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,441.00,2021,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,1759.00,2022,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,2428.00,2023,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,2975.00,2024,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,290.00,2020,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,6018.00,2021,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,6332.00,2022,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,5981.00,2023,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,6073.00,2024,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,303.00,2020,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,6459.00,2021,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,8091.00,2022,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,8409.00,2023,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,9048.00,2024,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATESBASE,14284.00,2020,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,13658.00,2020,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,13431.00,2021,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,14093.00,2022,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,14194.00,2023,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,14193.00,2024,Winston-Salem - NC USA
"Winston-Salem, NC",ESTIMATESBASE,640489.00,2010,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,641236.00,2010,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,644284.00,2011,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,646858.00,2012,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,650027.00,2013,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,653415.00,2014,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,656489.00,2015,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,661406.00,2016,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,666996.00,2017,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,671341.00,2018,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,676306.00,2019,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,747.00,2010,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,3048.00,2011,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,2574.00,2012,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,3169.00,2013,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,3388.00,2014,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,3074.00,2015,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,4917.00,2016,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,5590.00,2017,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,4345.00,2018,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,4965.00,2019,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,3425.00,2020,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,1920.00,2010,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,7559.00,2011,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,7508.00,2012,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,7445.00,2013,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,7476.00,2014,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,7230.00,2015,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,7412.00,2016,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,7319.00,2017,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,7326.00,2018,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,7311.00,2019,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,1358.00,2010,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,5868.00,2011,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,5882.00,2012,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,6222.00,2013,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,6140.00,2014,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,6537.00,2015,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,6521.00,2016,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,6816.00,2017,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,6969.00,2018,Winston-Salem - NC USA
"Winston-Salem, NC",DEATHS,6855.00,2019,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,562.00,2010,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,1691.00,2011,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,1626.00,2012,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,1223.00,2013,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,1336.00,2014,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,693.00,2015,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,891.00,2016,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,503.00,2017,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,357.00,2018,Winston-Salem - NC USA
"Winston-Salem, NC",NATURALCHG,456.00,2019,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,177.00,2010,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,427.00,2011,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,563.00,2012,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,424.00,2013,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,428.00,2014,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,667.00,2015,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,741.00,2016,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,795.00,2017,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,723.00,2018,Winston-Salem - NC USA
"Winston-Salem, NC",INTERNATIONALMIG,497.00,2019,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,62.00,2010,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,946.00,2011,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,449.00,2012,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,1594.00,2013,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,1660.00,2014,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,1779.00,2015,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,3308.00,2016,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,4301.00,2017,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,3275.00,2018,Winston-Salem - NC USA
"Winston-Salem, NC",DOMESTICMIG,4012.00,2019,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,239.00,2010,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,1373.00,2011,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,1012.00,2012,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,2018.00,2013,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,2088.00,2014,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,2446.00,2015,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,4049.00,2016,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,5096.00,2017,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,3998.00,2018,Winston-Salem - NC USA
"Winston-Salem, NC",NETMIG,4509.00,2019,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATESBASE,12667.00,2010,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,12673.00,2010,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,12907.00,2011,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,12678.00,2012,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,12952.00,2013,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,13470.00,2014,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,13343.00,2015,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,13536.00,2016,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,13549.00,2017,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,13531.00,2018,Winston-Salem - NC USA
"Winston-Salem, NC",GQESTIMATES,13605.00,2019,Winston-Salem - NC USA
"Winston-Salem, NC",ESTIMATESBASE,569355.00,2000,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,571101.00,2000,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,579025.00,2001,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,585801.00,2002,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,591033.00,2003,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,597361.00,2004,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,606006.00,2005,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,617335.00,2006,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,627770.00,2007,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,637659.00,2008,Winston-Salem - NC USA
"Winston-Salem, NC",POPESTIMATE,642557.00,2009,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,1746.00,2000,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,7924.00,2001,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,6776.00,2002,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,5232.00,2003,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,6328.00,2004,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,8645.00,2005,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,11329.00,2006,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,10435.00,2007,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,9889.00,2008,Winston-Salem - NC USA
"Winston-Salem, NC",NPOPCHG_,4898.00,2009,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,1955.00,2000,Winston-Salem - NC USA
"Winston-Salem, NC",BIRTHS,8064.00,2001,Winston-Salem - NC USA
