Period,Geography Name,Market Effective Rent/SF,Occupancy Rate,Inventory Units,Net Delivered Units 12 Mo,Population,Market Effective Rent Growth 12 Mo,Demand Units,Absorption %
2017,Trenton - NJ,1.57,0.955780923,18126,389,383636.0938,0.011699729,17324.48438,0.005792
2018,Trenton - NJ,1.62,0.957152128,18358,232,385539,0.031571351,17571.39844,0.006046
2019,Trenton - NJ,1.69,0.966589689,18416,58,386755.4063,0.042462099,17800.71484,0.002389
2020,Trenton - NJ,1.73,0.970378518,18948,532,385358.7813,0.022753283,18386.73242,0.00438
2021,Trenton - NJ,1.87,0.929480612,20247,1299,381709.5,0.084106185,18819.19531,0.004939
2022,Trenton - NJ,2.01,0.970432639,20296,49,380951.1875,0.072322406,19695.90039,0.002118
2023,Trenton - NJ,2.06,0.961815715,20517,221,382482.0938,0.023964647,19733.57422,0.001803
2024,Trenton - NJ,2.16,0.962424099,20817,300,385799.4063,0.029516481,20034.7832,0.002594
2000,Tucson - AZ,0.79,0.927344322,71775,1253,851645,,66560.14063,0.000919
2001,Tucson - AZ,0.81,0.910844266,72246,471,863682.6875,0.027959405,65804.85938,-0.00429
2002,Tucson - AZ,0.82,0.900038898,73321,1075,878041.6875,0.004332807,65991.75,0.000981
2003,Tucson - AZ,0.81,0.910303891,73756,435,890665.75,-0.003826452,67140.375,0.001491
2004,Tucson - AZ,0.82,0.914295316,73838,82,906852.125,0.001042362,67509.73438,0.000365
2005,Tucson - AZ,0.83,0.930041313,74524,686,926197.3125,0.017942477,69310.39844,0.00581
2006,Tucson - AZ,0.86,0.937664807,74702,178,945486.875,0.039895736,70045.4375,-0.000441
2007,Tucson - AZ,0.89,0.923053026,74899,197,959759.5,0.031251073,69135.75,-0.004125
2008,Tucson - AZ,0.89,0.899935782,75274,375,970601.3125,0.003274134,67741.76563,-0.006987
2009,Tucson - AZ,0.87,0.887546837,75411,137,978001.75,-0.030017229,66930.78906,0.000437
2010,Tucson - AZ,0.87,0.893536329,75507,96,983878.8125,0.00489904,67468.25,0.001933
2011,Tucson - AZ,0.88,0.896430254,76144,637,989060.75,0.011409358,68257.78125,0.001956
2012,Tucson - AZ,0.88,0.90349859,76525,381,992573.5,0.003676574,69140.22656,0.003672
2013,Tucson - AZ,0.9,0.899576783,77464,939,996025.3125,0.022894457,69684.82031,-0.001239
2014,Tucson - AZ,0.91,0.900109291,78354,890,1001272,0.00517497,70527.16406,-0.001786
2015,Tucson - AZ,0.94,0.908680379,78852,498,1005124,0.031189026,71651.26563,0.002498
2016,Tucson - AZ,0.98,0.918751717,79328,476,1011562,0.041547991,72882.73438,0.002546
2017,Tucson - AZ,1.02,0.930850327,79347,19,1019837,0.045350648,73860.17969,0.004587
2018,Tucson - AZ,1.08,0.935978115,79669,322,1028663.938,0.057284661,74568.4375,0.001619
2019,Tucson - AZ,1.15,0.932077885,80246,577,1038365,0.059178099,74795.52344,0.002766
2020,Tucson - AZ,1.22,0.950016379,80406,160,1046017.938,0.059340306,76387.01563,0.001616
2021,Tucson - AZ,1.42,0.948488474,81871,1465,1050740,0.167308062,77653.70313,0.000781
2022,Tucson - AZ,1.47,0.916550875,82295,424,1058756,0.030727131,75427.55469,-0.005225
2023,Tucson - AZ,1.48,0.907917142,83559,1264,1064577,0.010481278,75864.64844,-0.003865
2024,Tucson - AZ,1.5,0.894471705,85061,1502,1071250,0.008537493,76084.65625,0.000822
2000,Tulsa - OK,0.72,0.907751262,50588,1513,863650.375,,45921.32031,0.004783
2001,Tulsa - OK,0.74,0.901310921,51063,475,870073.4375,0.025175225,46023.63672,-0.003172
2002,Tulsa - OK,0.74,0.89499253,51125,62,876393.8125,0.002124608,45756.49219,-0.000371
2003,Tulsa - OK,0.74,0.890701652,51133,8,878581.9375,-0.006997531,45544.24609,0.000508
2004,Tulsa - OK,0.74,0.891342521,51477,344,879966.5,0.000138666,45883.63672,0.002855
2005,Tulsa - OK,0.74,0.901253462,51536,59,886358,0.008695884,46447,0.004792
2006,Tulsa - OK,0.76,0.916700304,52377,841,897899.4375,0.017674683,48014.01172,0.010672
2007,Tulsa - OK,0.78,0.926659465,52377,0,909827.6875,0.025788847,48535.64453,0.002271
2008,Tulsa - OK,0.79,0.910068512,53247,870,920677.6875,0.019898392,48458.41797,0.000826
2009,Tulsa - OK,0.78,0.893902481,54852,1605,933198.125,-0.01826578,49032.33984,0.002752
2010,Tulsa - OK,0.78,0.902263999,54864,12,942454.3125,0.005733749,49501.8125,0.003627
2011,Tulsa - OK,0.79,0.907550097,55658,794,949955.375,0.012822278,50512.42188,0.005839
2012,Tulsa - OK,0.8,0.91539377,56286,628,958845.5,0.015879575,51523.85156,0.008225
2013,Tulsa - OK,0.82,0.918364704,56888,602,968955.6875,0.024237661,52243.92969,-0.003427
2014,Tulsa - OK,0.84,0.914566219,57982,1094,978735.4375,0.017619532,53028.37891,-0.003552
2015,Tulsa - OK,0.85,0.906168759,58663,681,990202,0.018769432,53158.57813,-0.000971
2016,Tulsa - OK,0.84,0.892424047,59150,487,997573.625,-0.012571255,52786.88281,-0.004666
2017,Tulsa - OK,0.85,0.880934477,60985,1835,1000897,0.005777761,53723.78906,-0.001049
2018,Tulsa - OK,0.87,0.903141558,61073,88,1004614,0.028870098,55157.56641,0.000311
2019,Tulsa - OK,0.91,0.912459433,61232,159,1011259,0.045789994,55871.71484,-0.000065
2020,Tulsa - OK,0.95,0.921257615,62171,939,1019377,0.040802855,57275.50391,-0.004712
2021,Tulsa - OK,1.05,0.933576345,62779,608,1027563.938,0.10148856,58608.99219,0.000509
2022,Tulsa - OK,1.1,0.915922701,63504,725,1036587.063,0.04974724,58164.75781,-0.007322
2023,Tulsa - OK,1.14,0.917833209,63855,351,1045953,0.040189136,58608.23828,0.001691
2024,Tulsa - OK,1.19,0.904016972,66269,2414,1051000,0.038053103,59909.20313,0.005462
2000,Tuscaloosa - AL,0.69,0.94891417,8212,0,204984.8906,,7792.48291,0
2001,Tuscaloosa - AL,0.7,0.945539355,8426,214,206016.6875,0.023057239,7967.114258,0.002848
2002,Tuscaloosa - AL,0.69,0.946859062,8682,256,206820.2969,-0.013476688,8220.629883,-0.000575
2003,Tuscaloosa - AL,0.68,0.941706181,8842,160,208014.8906,-0.019632351,8326.566406,0.003279
2004,Tuscaloosa - AL,0.68,0.946948946,9062,220,210143.7031,0.000791812,8581.251953,0.001103
2005,Tuscaloosa - AL,0.69,0.954060018,9062,0,214064.6094,0.011542093,8645.691406,0.000882
2006,Tuscaloosa - AL,0.73,0.950149238,9982,920,218833.0938,0.061882868,9484.389648,-0.004107
2007,Tuscaloosa - AL,0.75,0.918188632,11350,1368,221854.7969,0.021369198,10421.44141,0.004493
2008,Tuscaloosa - AL,0.74,0.920417368,11545,195,225588.5938,-0.012383214,10626.21875,0.002511
2009,Tuscaloosa - AL,0.71,0.933234572,11545,0,229310.8125,-0.031386569,10774.19336,0.002511
2010,Tuscaloosa - AL,0.72,0.942546308,11553,8,231466,0.007623408,10889.2373,0.00199
2011,Tuscaloosa - AL,0.72,0.945512831,11553,0,234621.5938,0.007976496,10923.50977,0.001125
2012,Tuscaloosa - AL,0.74,0.949056268,11593,40,237903.1094,0.018655416,11002.40918,-0.000172
2013,Tuscaloosa - AL,0.75,0.955772758,11618,25,241014.6094,0.016269391,11104.16797,0.012738
2014,Tuscaloosa - AL,0.74,0.934709787,11772,154,244056.7969,-0.007123038,11003.40332,-0.005096
2015,Tuscaloosa - AL,0.76,0.933875322,11820,48,246992,0.023418281,11038.40625,0.005414
2016,Tuscaloosa - AL,0.78,0.944763839,11922,102,249984.0938,0.017624147,11263.47461,0.001929
2017,Tuscaloosa - AL,0.8,0.947566688,12178,256,252971.0938,0.035545919,11539.4668,-0.00468
2018,Tuscaloosa - AL,0.82,0.940915346,12178,0,256091,0.015388344,11458.4668,-0.006979
2019,Tuscaloosa - AL,0.85,0.943567276,12033,-145,259342.8906,0.043040622,11353.94531,-0.001994
2020,Tuscaloosa - AL,0.88,0.942482531,12033,0,266196.1875,0.031899966,11340.89258,-0.000249
2021,Tuscaloosa - AL,0.93,0.940316677,12028,-5,269189.4063,0.063705392,11310.12891,-0.00399
2022,Tuscaloosa - AL,1.03,0.922356308,12165,137,270229.7188,0.097678423,11220.46484,-0.00115
2023,Tuscaloosa - AL,1.09,0.930426538,12165,0,271079.9063,0.064337388,11318.63867,0.000739
2024,Tuscaloosa - AL,1.14,0.91480726,12395,230,271686.625,0.044180386,11339.03613,0.001048
2000,Tyler - TX,0.76,0.963614166,7881,114,176370.4063,,7594.243164,0.007105
2001,Tyler - TX,0.78,0.960632682,7881,0,178789.5938,0.030793386,7570.746094,-0.002791
2002,Tyler - TX,0.78,0.942690849,7881,0,182073.8125,0.000628116,7429.34668,-0.00406
2003,Tyler - TX,0.77,0.937039793,7881,0,185204.7969,-0.007703092,7384.810547,-0.001268
2004,Tyler - TX,0.77,0.937192917,8122,241,188475.7969,-0.003144307,7611.880859,0.002339
2005,Tyler - TX,0.79,0.9421736,8122,0,192706.7031,0.018970946,7652.333984,0.002831
2006,Tyler - TX,0.82,0.958175302,8197,75,197252.8125,0.043061353,7854.162598,0.003171
2007,Tyler - TX,0.86,0.950750649,8197,0,200971.6875,0.044221357,7793.302734,-0.004757
2008,Tyler - TX,0.87,0.924673975,8890,693,204408.7969,0.012124388,8220.351563,-0.002137
2009,Tyler - TX,0.86,0.909212172,10035,1145,208127.5,-0.013133906,9123.944336,-0.001694
2010,Tyler - TX,0.86,0.915022731,10155,120,211147,0.006620074,9292.055664,0.00384
2011,Tyler - TX,0.88,0.916807115,10277,122,213343.4063,0.017767273,9422.027344,0.005157
2012,Tyler - TX,0.9,0.914595366,10317,40,215228.6094,0.022058206,9435.880859,0.00126
2013,Tyler - TX,0.9,0.910228848,10585,268,217125.7031,0.007512562,9634.772461,-0.006329
2014,Tyler - TX,0.92,0.92696327,10603,18,220070,0.015400916,9828.591797,-0.001226
2015,Tyler - TX,0.94,0.921304643,10765,162,222605.2969,0.028913533,9917.844727,0.002786
2016,Tyler - TX,0.94,0.90948844,11037,272,224927.7969,-0.00313575,10038.02441,-0.001721
2017,Tyler - TX,0.97,0.906981885,11183,146,226842.1094,0.028637661,10142.77832,0.001341
2018,Tyler - TX,1.01,0.924115837,11283,100,229362.7969,0.048063222,10426.79883,-0.003013
2019,Tyler - TX,1.04,0.91556859,11567,284,232136.7969,0.028761761,10590.38184,0.004149
2020,Tyler - TX,1.08,0.937754989,11746,179,234924.1875,0.039895359,11014.87012,0.011237
2021,Tyler - TX,1.21,0.959334493,11810,64,238313.9063,0.114647537,11329.74023,0.001524
2022,Tyler - TX,1.25,0.924682498,12213,403,242864,0.034217943,11293.14746,-0.004257
2023,Tyler - TX,1.25,0.901765287,12702,489,245358.9063,0.001825616,11454.22266,-0.004251
2024,Tyler - TX,1.27,0.906980395,12827,125,245488.7969,0.016803373,11633.83789,0.001091
2000,Utica - NY,0.79,0.918809891,5442,9,299613.1875,,5000.163574,0
2001,Utica - NY,0.82,0.918889284,5442,0,298629.7813,0.035748143,5000.595215,0.000183
2002,Utica - NY,0.83,0.916683793,5442,0,298412.5938,0.006530039,4988.593262,-0.001286
2003,Utica - NY,0.83,0.909525037,5442,0,298794.1875,0.002485203,4949.635254,-0.00147
2004,Utica - NY,0.83,0.910163939,5450,8,299137.375,0.00766959,4960.393555,0.001284
2005,Utica - NY,0.85,0.913333833,5450,0,298734.0938,0.017204091,4977.669434,0.0011
2006,Utica - NY,0.87,0.918416262,5450,0,298661,0.030793471,5005.368652,0.000917
2007,Utica - NY,0.9,0.917085469,5450,0,299129.4063,0.031950038,4998.115723,-0.000917
2008,Utica - NY,0.91,0.913969815,5450,0,299183.5,0.005977566,4981.135742,-0.000183
2009,Utica - NY,0.88,0.913688958,5450,0,299332.3125,-0.02812482,4979.60498,-0.000183
2010,Utica - NY,0.9,0.915890872,5450,0,299430,0.015628574,4991.605469,0.000917
2011,Utica - NY,0.9,0.918564558,5469,19,299287.9063,0.01009712,5023.629395,0.000731
2012,Utica - NY,0.91,0.924623847,5469,0,299135.3125,0.011008239,5056.768066,0.002194
2013,Utica - NY,0.93,0.930689275,5469,0,298642,0.020275073,5089.939941,0.000365
2014,Utica - NY,0.95,0.933242142,5469,0,297611.3125,0.014368708,5103.901367,0.000182
2015,Utica - NY,0.97,0.943410873,5632,163,296059.5,0.021140559,5313.290039,0.022017
2016,Utica - NY,0.99,0.949343264,5632,0,295323.7813,0.02661993,5346.701172,0
2017,Utica - NY,1.01,0.935907185,5703,71,294876.1875,0.017566055,5337.479004,-0.009819
2018,Utica - NY,1.03,0.92717886,5883,180,293986.7813,0.019049922,5454.593262,0.004589
2019,Utica - NY,1.06,0.948727369,5919,36,292749.5,0.030024666,5615.51709,0.006251
2020,Utica - NY,1.09,0.933910131,6202,283,290724.625,0.023550812,5792.11084,0.023057
2021,Utica - NY,1.12,0.961128235,6202,0,289131.1875,0.033395171,5960.916992,-0.000644
2022,Utica - NY,1.16,0.942838669,6202,0,287677.875,0.034055304,5847.485352,-0.007416
2023,Utica - NY,1.2,0.951096833,6266,64,286512.0938,0.031959269,5959.572754,-0.000478
2024,Utica - NY,1.25,0.953657866,6329,63,284655.7813,0.029371098,6035.700684,0.000158
2000,Valdosta - GA,0.61,0.917844176,4005,16,119844.8047,,3675.96582,0.001747
2001,Valdosta - GA,0.62,0.919103742,4010,5,120219.5938,0.02312232,3685.606201,0
2002,Valdosta - GA,0.61,0.916538537,4010,0,121561.3984,-0.012555208,3675.31958,-0.000997
2003,Valdosta - GA,0.6,0.904978335,4261,251,122609.5938,-0.021760311,3856.112793,0.003989
2004,Valdosta - GA,0.6,0.883461237,4575,314,124999.2969,-0.004871985,4041.835205,0.032568
2005,Valdosta - GA,0.61,0.913404286,4947,372,127240.7969,0.013718517,4518.61084,0.004447
2006,Valdosta - GA,0.65,0.910701096,4967,20,129864.1953,0.067597151,4523.452637,-0.004831
2007,Valdosta - GA,0.66,0.889502704,5237,270,132129.5,0.023176014,4658.325684,-0.0042
2008,Valdosta - GA,0.65,0.883742392,5321,84,135747.2969,-0.013783242,4702.393066,0.000939
2009,Valdosta - GA,0.63,0.892859101,5433,112,138479.7969,-0.028434612,4850.90332,0.002576
2010,Valdosta - GA,0.64,0.903150856,5433,0,140683.9063,0.006804337,4906.818359,0.00184
2011,Valdosta - GA,0.64,0.883317232,5899,466,142736.2969,0.008515527,5210.688477,0.019833
2012,Valdosta - GA,0.66,0.906320214,5899,0,144098.0938,0.020855261,5346.383301,-0.000169
2013,Valdosta - GA,0.66,0.896642923,5917,18,143352.7031,0.007113093,5305.436523,-0.009126
2014,Valdosta - GA,0.67,0.885849774,5917,0,143726.2031,0.005646028,5241.573242,-0.010816
2015,Valdosta - GA,0.67,0.881758213,5934,17,143892.3906,0.004314845,5232.353027,-0.0091
2016,Valdosta - GA,0.68,0.895519674,5934,0,144909.1094,0.019082541,5314.013672,0.009942
2017,Valdosta - GA,0.7,0.91049397,5934,0,145727.2969,0.032868568,5402.871094,0.011627
2018,Valdosta - GA,0.74,0.900781453,6022,88,146583.7969,0.045178115,5424.505859,-0.009631
2019,Valdosta - GA,0.77,0.920615554,6022,0,147785.2031,0.042281944,5543.946777,-0.012952
2020,Valdosta - GA,0.81,0.948478818,6022,0,148475.7969,0.050131962,5711.739258,0.003819
2021,Valdosta - GA,0.89,0.936499834,6164,142,149072.5938,0.101664074,5772.584961,-0.004542
2022,Valdosta - GA,0.99,0.921193302,6215,51,149994,0.114357613,5725.216309,0.000643
2023,Valdosta - GA,1.05,0.902786255,6233,18,151256.5,0.05659882,5627.066895,0.001925
2024,Valdosta - GA,1.09,0.90494144,6233,0,151526.7969,0.04126852,5640.5,-0.000641
2000,Vallejo-Fairfield - CA,1.25,0.965639293,15370,312,399162.6875,,14841.87598,0.018737
2001,Vallejo-Fairfield - CA,1.31,0.939049304,15662,292,405521.2188,0.052722599,14707.39063,0.004341
2002,Vallejo-Fairfield - CA,1.3,0.933113277,16062,400,408675.8125,-0.008488826,14987.66504,0.010148
2003,Vallejo-Fairfield - CA,1.3,0.937055945,16210,148,409050.1875,-0.003884625,15189.67676,0.006169
2004,Vallejo-Fairfield - CA,1.3,0.928657353,16674,464,409369.125,-0.000228421,15484.43262,0.001559
2005,Vallejo-Fairfield - CA,1.33,0.940688014,16688,14,408563.2813,0.024811564,15698.20117,0.004434
2006,Vallejo-Fairfield - CA,1.37,0.938735247,17252,564,408717.7188,0.030785291,16195.06055,0.000521
2007,Vallejo-Fairfield - CA,1.41,0.944827378,17252,0,408814.2188,0.028378844,16300.16113,0.003072
2008,Vallejo-Fairfield - CA,1.43,0.941224813,17258,6,409669.9063,0.011999246,16243.65723,-0.00336
2009,Vallejo-Fairfield - CA,1.35,0.925465465,17258,0,411588.9063,-0.054262359,15971.68262,-0.002549
2010,Vallejo-Fairfield - CA,1.35,0.936043441,17252,-6,415071,0.002041242,16148.62207,0.003999
2011,Vallejo-Fairfield - CA,1.37,0.935866117,17252,0,418401.0938,0.016103026,16145.5625,-0.000463
2012,Vallejo-Fairfield - CA,1.4,0.940337181,17252,0,422666.4063,0.018110784,16222.69629,0.003246
2013,Vallejo-Fairfield - CA,1.45,0.948528767,17252,0,427636.5938,0.032923426,16364.01758,-0.001912
2014,Vallejo-Fairfield - CA,1.51,0.952310801,17252,0,433452.7813,0.040808741,16429.26563,-0.001738
2015,Vallejo-Fairfield - CA,1.67,0.955430746,17442,190,438670.5,0.105401166,16664.62305,0.002121
2016,Vallejo-Fairfield - CA,1.77,0.951359987,17670,228,444530.5938,0.062776275,16810.53125,-0.001245
2017,Vallejo-Fairfield - CA,1.85,0.953318059,18097,427,449212,0.044506431,17252.19727,-0.002983
2018,Vallejo-Fairfield - CA,1.95,0.952505946,18107,10,451870.2188,0.054483104,17247.02539,-0.004362
2019,Vallejo-Fairfield - CA,2.03,0.951859295,18122,15,453432.8125,0.041285776,17249.59375,-0.003255
2020,Vallejo-Fairfield - CA,2.13,0.965783238,18367,245,452166,0.04995928,17738.54102,0.003266
2021,Vallejo-Fairfield - CA,2.3,0.966445208,18367,0,450076.2813,0.077884763,17750.69922,-0.005716
2022,Vallejo-Fairfield - CA,2.28,0.936430454,18808,441,448908.375,-0.007522768,17612.38477,-0.001914
2023,Vallejo-Fairfield - CA,2.3,0.934251904,19015,207,449428.0938,0.0096341,17764.80078,0.004312
2024,Vallejo-Fairfield - CA,2.36,0.941938639,19015,0,451373,0.022196008,17910.96289,-0.000052
2000,Ventura - CA,1.43,0.966827869,27952,0,759775,,27024.77344,-0.000393
2001,Ventura - CA,1.5,0.953999043,28901,949,770474.1875,0.050655149,27571.52539,0.000276
2002,Ventura - CA,1.5,0.949102759,29881,980,782407.875,-0.001977384,28360.13867,0.011244
2003,Ventura - CA,1.51,0.954642773,30046,165,790358.875,0.00428099,28683.19531,-0.002995
2004,Ventura - CA,1.53,0.944650173,30410,364,794720.5,0.012970839,28726.81055,0.009075
2005,Ventura - CA,1.58,0.954164088,30754,344,795830.5,0.0362215,29344.36328,0.004064
2006,Ventura - CA,1.67,0.959161937,31016,262,799339.125,0.057975426,29749.36719,-0.00058
2007,Ventura - CA,1.73,0.944161654,31644,628,802371.875,0.031755649,29877.05078,-0.000537
2008,Ventura - CA,1.71,0.939273298,32108,464,809275,-0.008177049,30158.1875,-0.001744
2009,Ventura - CA,1.62,0.942933679,32108,0,818390.375,-0.051447015,30275.71484,0.001837
2010,Ventura - CA,1.65,0.941584587,32216,108,827107.3125,0.014197338,30334.08984,0.000279
2011,Ventura - CA,1.68,0.945517004,32222,6,831929.875,0.018447049,30466.44727,0.00062
2012,Ventura - CA,1.73,0.954058409,32144,-78,836052.125,0.032434549,30667.25391,0.001711
2013,Ventura - CA,1.79,0.95727849,32640,496,840661.6875,0.036566418,31245.56836,0.008363
2014,Ventura - CA,1.88,0.955632925,33252,612,845098.3125,0.046160348,31776.70703,-0.000421
2015,Ventura - CA,2,0.961328804,33260,8,847979,0.06460122,31973.79688,0.002405
2016,Ventura - CA,2.07,0.961532354,33519,259,849279.8125,0.033418309,32229.60352,-0.002625
2017,Ventura - CA,2.15,0.961937308,33426,-93,849920.5,0.039136119,32153.7168,-0.000119
2018,Ventura - CA,2.22,0.949269533,34486,1060,848212.25,0.034811847,32736.50781,0.001913
2019,Ventura - CA,2.29,0.942947626,35346,860,845202.1875,0.031859621,33329.42969,0.001329
2020,Ventura - CA,2.43,0.965818644,35734,388,842322.375,0.059781522,34512.5625,0.008311
2021,Ventura - CA,2.72,0.971481085,35832,98,837570.3125,0.120083056,34810.10938,0.000083
2022,Ventura - CA,2.74,0.956568658,36467,635,831939.875,0.00665641,34883.19141,0.001014
2023,Ventura - CA,2.83,0.957342088,36999,532,829300.5,0.033410292,35420.69922,0.001027
2024,Ventura - CA,2.89,0.951075792,37615,616,830053,0.016217345,35774.71484,0.00093
2000,Victoria - TX,0.85,0.929004729,3274,0,91172.53906,,3041.561523,0
2001,Victoria - TX,0.88,0.92352283,3274,0,91608.83594,0.030200092,3023.61377,-0.002138
2002,Victoria - TX,0.88,0.910484016,3274,0,91760.97656,0.000857254,2980.924561,-0.003359
2003,Victoria - TX,0.87,0.900303185,3274,0,91897.94531,-0.010655843,2947.592773,-0.001221
2004,Victoria - TX,0.87,0.906271279,3514,240,91800.5625,-0.003947579,3184.637207,0.000853
2005,Victoria - TX,0.88,0.907457173,3514,0,91627.83594,0.014048188,3188.804688,0.001707
2006,Victoria - TX,0.92,0.919058383,3514,0,91917.42969,0.041711498,3229.571289,0.002561
2007,Victoria - TX,0.96,0.923346341,3514,0,92621.88281,0.04351804,3244.63916,0.000853
2008,Victoria - TX,0.97,0.916548789,3514,0,93226.33594,0.011932194,3220.752441,-0.003984
2009,Victoria - TX,0.94,0.899379015,3514,0,93956.39844,-0.031655524,3160.417725,-0.003699
2010,Victoria - TX,0.94,0.901542485,3514,0,94321.5,0.002269067,3168.020264,0.002276
2011,Victoria - TX,0.95,0.909300089,3634,120,95146.71094,0.013238118,3304.396484,0.000825
2012,Victoria - TX,0.96,0.891800761,3920,286,96588.95313,0.008328908,3495.859131,0.046428
2013,Victoria - TX,1,0.904857337,3920,0,97522.66406,0.038433522,3547.040771,-0.003316
2014,Victoria - TX,1.01,0.870450437,4376,456,98441.20313,0.014019008,3809.091309,0.036791
2015,Victoria - TX,0.97,0.838321745,5324,948,99178.64844,-0.040260687,4463.225098,0.029676
2016,Victoria - TX,0.95,0.873412013,5324,0,99151.48438,-0.016238587,4650.04541,0.009767
2017,Victoria - TX,1.01,0.879047453,5324,0,98675.46094,0.056415867,4680.048828,0.007513
2018,Victoria - TX,1.05,0.86719811,5324,0,98442.46875,0.040828116,4616.962891,0.00432
2019,Victoria - TX,1.07,0.854291499,5324,0,98432.51563,0.017456831,4548.247559,-0.0077
2020,Victoria - TX,1.07,0.89369446,5324,0,98246.90625,0.006300696,4758.029297,0.007137
2021,Victoria - TX,1.13,0.909517229,5324,0,98040.89844,0.048626874,4842.269531,-0.013148
