year,msa,RDI,RDI_trailing,real_relative_rent_growth,rrg_5yr_fwd,rrrg_5yr_fwd,RDI_move
2009,Greenville - SC,2.5,2.5,0.0019918736070394516,0.019628123007714757,0.04758981871418655,0.0
2008,Greenville - SC,2.5,2.5,-0.0267048240639269,-0.02940858799964184,0.027127832872793103,0.0
2007,Greenville - SC,2.5,2.5,-0.0017947209998965003,-0.09930333390086885,-0.007129337405785899,0.0
2006,Greenville - SC,2.5,2.5,0.024325340986251796,-0.10756204227358095,-0.0198188971262424,0.0
2018,Greenville - NC,2.5,2.5,-0.003658147528767596,0.08754941527545418,0.059450555592774984,0.0
2017,Greenville - NC,2.5,2.5,0.0,0.11780173318088019,0.06100892275571789,0.0
2016,Greenville - NC,2.5,2.5,0.007292933762073501,0.12977423842251257,0.03760964423418009,0.0
2015,Greenville - NC,2.5,2.5,-0.004566472023725496,0.0803483365923165,0.0186197981238365,0.0
2014,Greenville - NC,2.5,2.5,-0.01628861739300191,0.07745578657090649,0.0043129865080118075,0.0
2013,Greenville - NC,2.5,2.5,0.004744712263345701,0.04012932577170419,-0.0172203031834215,0.0
2012,Greenville - NC,2.5,2.5,-0.000784648582339299,0.045523933941498285,-0.008817443391308202,0.0
2011,Greenville - NC,2.5,2.5,-0.0020985635928809296,0.036597104618325785,-0.009602091973647501,0.0
2010,Greenville - NC,2.5,2.5,0.001107980264350765,-0.007231724252924343,-0.018993589328601932,0.0
2009,Greenville - NC,2.5,2.5,0.0012940466403961494,-0.04128083274699747,-0.013319137040525671,0.0
2008,Greenville - NC,2.5,2.5,-0.019831177312880796,-0.052272893879562556,0.004263526992872389,0.0
2007,Greenville - NC,2.5,2.0,-0.002578589133918301,-0.11248635907843706,-0.02031236258335411,-0.5
2006,Greenville - NC,2.0,2.5,0.020803794264793403,-0.10984944828227165,-0.02210630313493311,0.5
2018,Greensboro - NC,2.5,2.5,0.0158935859799385,0.12660249029099951,0.09850363060832032,0.0
2017,Greensboro - NC,2.5,2.5,-0.0006195846945046997,0.17422862151265153,0.11743581108748921,0.0
2016,Greensboro - NC,2.5,2.5,0.010405059903860104,0.19634057904779922,0.10417598485946672,0.0
2015,Greensboro - NC,2.5,2.5,-0.0024404246360062963,0.1268793321102857,0.06515079364180572,0.0
2014,Greensboro - NC,2.5,2.5,-0.0005172528326511001,0.1102814856469631,0.03713868558406841,0.0
2013,Greensboro - NC,2.5,2.5,0.0002342052757739986,0.08007101267576221,0.02272138372063651,0.0
2012,Greensboro - NC,2.5,2.5,-0.0056387344375253,0.0614033803492785,0.0070620030164720085,0.0
2011,Greensboro - NC,2.5,2.5,-0.0017934381030499623,0.048242049865424706,0.002042853273451408,0.0
2010,Greensboro - NC,2.5,2.5,-0.001068776240572335,0.0016062203422189392,-0.010155644733458659,0.0
2009,Greensboro - NC,2.5,2.5,0.0029022768139838513,-0.036745692044496486,-0.008783996338024697,0.0
2008,Greensboro - NC,2.5,2.5,-0.022130045574158395,-0.06190088756382468,-0.005364466691389746,0.0
2007,Greensboro - NC,2.5,2.5,-0.005107649601995902,-0.11990271403640508,-0.02772871754132214,0.0
2006,Greensboro - NC,2.5,2.5,0.024573884904384606,-0.11494077785313128,-0.027197632705792743,0.0
2008,Greeley - CO,3.0,2.5,0.005185838323086504,-0.1533434568182565,-0.043891733803320676,-0.5
2007,Greeley - CO,2.5,2.5,0.0082648498937488,-0.135558415484149,-0.016154815966729047,0.0
2006,Greeley - CO,2.5,2.5,0.0019601881504059046,-0.08478997580381109,0.0029531693435274533,0.0
2018,Grand Rapids - MI,2.5,2.5,0.0020784288644790996,0.08363050115108489,0.05553164146840568,0.0
2017,Grand Rapids - MI,2.5,2.5,0.010390069335699099,0.099761294066906,0.04296848364174368,0.0
2016,Grand Rapids - MI,2.5,2.5,0.0059773921966552995,0.1327224871814251,0.040557892993092585,0.0
2015,Grand Rapids - MI,2.5,2.5,0.0238647647202015,0.1047933730185032,0.04306483455002319,0.0
2014,Grand Rapids - MI,2.5,2.5,0.009670626372098898,0.12327326047420499,0.05013046041131029,0.0
2013,Grand Rapids - MI,2.5,2.5,0.0022788476198912014,0.10933091044425959,0.0519812814891339,0.0
2012,Grand Rapids - MI,2.5,2.5,0.0029449388384818996,0.10652307757735249,0.052181700244546,0.0
2011,Grand Rapids - MI,2.5,2.5,0.0065120034851134,0.09093576633930209,0.0447365697473288,0.0
2010,Grand Rapids - MI,2.5,2.5,-0.004382923478260636,0.057033046111464494,0.045271181035786895,0.0
2009,Grand Rapids - MI,2.5,2.5,0.010960113257169751,-0.010938202869147023,0.017023492837324763,0.0
2008,Grand Rapids - MI,2.5,2.5,0.003032441716641205,-0.038223441150039325,0.018312979722395616,0.0
2007,Grand Rapids - MI,2.5,2.5,-0.0034465612843632993,-0.07310742267593733,0.01906657381914562,0.0
2006,Grand Rapids - MI,2.5,2.5,-0.020537480711937,-0.07506807145103812,0.01267507369630042,0.0
2018,Gainesville - FL,2.0,2.0,0.007617957890033701,0.06564071853458911,0.0375418588519099,0.0
2017,Gainesville - FL,2.0,2.0,0.019562453031540004,0.10666451962292221,0.0498717091977599,0.0
2016,Gainesville - FL,2.0,2.0,0.0209358148276806,0.1458384613245729,0.053673867136240394,0.0
2015,Gainesville - FL,2.0,2.0,0.011592153459787403,0.11530931432545191,0.05358077585697191,0.0
2014,Gainesville - FL,2.0,2.0,-0.006751469336450102,0.149761844009161,0.07661904394626631,0.0
2013,Gainesville - FL,2.0,2.5,0.004494182765483901,0.11030653882771731,0.05295690987259161,0.5
2012,Gainesville - FL,2.5,2.5,0.003160350024700099,0.10417451208084831,0.04983313474804181,0.0
2011,Gainesville - FL,2.5,2.5,-0.0012824288569390496,0.07963022833317521,0.033431031741201905,0.0
2010,Gainesville - FL,2.5,2.5,-4.100846126675606e-6,0.022974653132259854,0.011212788056582256,0.0
2009,Gainesville - FL,2.5,2.0,-0.0006688106805086483,-0.02834516195580361,-0.00038346624933182326,-0.5
2008,Gainesville - FL,2.0,2.0,-0.023228899110108593,-0.05083722846582531,0.00569919240660963,0.0
2007,Gainesville - FL,2.0,2.0,-0.003318139351904401,-0.1141978859640658,-0.022023889468982864,0.0
2006,Gainesville - FL,2.0,2.0,0.0240830816328525,-0.1162455239929259,-0.028502378845587366,0.0
2018,Fresno - CA,3.0,3.0,0.019280519336462,0.1004013501554723,0.07230249047279308,0.0
2017,Fresno - CA,3.0,3.0,0.021654084324836804,0.1411024423837657,0.08430963195860339,0.0
2016,Fresno - CA,3.0,3.0,0.028963331133127206,0.1962366639375682,0.10407206974923569,0.0
2015,Fresno - CA,3.0,3.5,0.009372886270284701,0.17722904261946681,0.11550050415098681,0.5
2014,Fresno - CA,3.5,3.5,-0.003864547237753901,0.1690651397705078,0.0959223397076131,0.0
2013,Fresno - CA,3.5,3.5,-0.0036199651658535004,0.1327559027820825,0.0754062738269568,0.0
2012,Fresno - CA,3.5,3.0,-0.00843445491045718,0.10684716665744781,0.05250578932464131,-0.5
2011,Fresno - CA,3.0,3.5,-0.004633988719433511,0.06861644668132062,0.022417250089347328,0.5
2010,Fresno - CA,3.5,3.5,4.100846126675606e-6,0.0005817953124642034,-0.011180069763213387,0.0
2009,Fresno - CA,3.5,3.0,-0.02042110450565815,-0.0485105508938432,-0.020548855187371415,-0.5
2008,Fresno - CA,3.0,3.0,0.0013699396513402462,-0.0936418333277106,-0.03710541245527566,0.0
2007,Fresno - CA,3.0,3.0,0.012702628038823603,-0.12428950413316486,-0.032115507638081915,0.0
2006,Fresno - CA,3.0,3.0,0.0129552818834782,-0.09872156983613967,-0.010978424688801135,0.0
2018,Fort Wayne - IN,2.5,2.5,0.002762399613857304,0.06767511446773972,0.039576254785060515,0.0
2017,Fort Wayne - IN,2.5,2.5,-0.00006526336073869876,0.11114690625667539,0.054354095831513086,0.0
2016,Fort Wayne - IN,2.5,2.5,0.003970673307776498,0.1345433010458943,0.04237870685756179,0.0
2015,Fort Wayne - IN,2.5,2.0,0.013525664806366001,0.0695412508100272,0.007812712341547198,-0.5
2014,Fort Wayne - IN,2.0,2.5,-0.008613053709268572,0.09479573141038419,0.021652931347489503,0.5
2013,Fort Wayne - IN,2.5,2.5,-0.0074524842202663005,0.06893004961311822,0.011580420657992533,0.0
2012,Fort Wayne - IN,2.5,2.5,0.0015550814568996013,0.05570691415667542,0.0013655368238689285,0.0
2011,Fort Wayne - IN,2.5,2.5,-0.00499899266287681,0.04918507823348052,0.0029858816415072285,0.0
2010,Fort Wayne - IN,2.5,2.5,-0.006170716544147584,0.005778080746531515,-0.005983784329146079,0.0
2009,Fort Wayne - IN,2.5,2.5,0.015366205945610951,-0.05364186138613145,-0.025680165679659667,0.0
2008,Fort Wayne - IN,2.5,2.5,0.006682361010462004,-0.05823732689721508,-0.0017009060247801418,0.0
2007,Fort Wayne - IN,2.5,2.5,-0.004492218606174001,-0.07974005728913477,0.012433939205948163,0.0
2006,Fort Wayne - IN,2.5,2.5,-0.0184371061623097,-0.08135650600446398,0.006386639142874561,0.0
2018,Fort Myers - FL,2.5,2.5,-0.013038892298936795,0.09407872040569783,0.06597986072301859,0.0
2017,Fort Myers - FL,2.5,2.5,0.011790383607149204,0.18609116213023663,0.1292983517050743,0.0
2016,Fort Myers - FL,2.5,2.5,0.013723380863666505,0.19858422826230535,0.10641963407397281,0.0
2015,Fort Myers - FL,2.5,2.5,0.0200050510466099,0.043490698084235224,-0.01823784038424478,0.0
2014,Fort Myers - FL,2.5,2.5,0.038385935127735096,0.10822784486413002,0.03508504480123532,0.0
2013,Fort Myers - FL,2.5,2.5,0.009431703016161901,0.12821548730134963,0.07086585834622391,0.0
2012,Fort Myers - FL,2.5,2.5,0.0181389413774013,0.14767783099412912,0.09333645366132261,0.0
2011,Fort Myers - FL,2.5,2.5,0.007403607014566698,0.145884208023548,0.09968501143157471,0.0
2010,Fort Myers - FL,2.5,3.0,-0.0015975979622453451,0.1051271026581525,0.09336523758247489,0.5
2009,Fort Myers - FL,3.0,2.5,-0.009782375767827048,0.043800892867147875,0.07176258857361965,-0.5
2008,Fort Myers - FL,2.5,2.5,-0.025009325239807395,-0.032942143194377424,0.023594277678057506,0.0
2007,Fort Myers - FL,2.5,3.0,-0.0035122195258736003,-0.10302074707299473,-0.01084675057791179,0.5
2006,Fort Myers - FL,3.0,2.5,0.0178234577178955,-0.12024105662852523,-0.03249791148118669,-0.5
2018,Fort Collins - CO,2.5,2.5,-0.008993783965706798,0.01891603492945456,-0.009182824753224645,0.0
2017,Fort Collins - CO,2.5,2.5,0.018233627080917404,0.03754756679385926,-0.019245243631303043,0.0
2016,Fort Collins - CO,2.5,2.5,-0.0245694724144414,0.09314159720391066,0.0009770030155781609,0.0
2015,Fort Collins - CO,2.5,2.5,-0.009289462119340897,0.007656287739984665,-0.054072250728495336,0.0
2014,Fort Collins - CO,2.5,2.5,0.021813824772834795,0.0324735636143013,-0.040669236448593396,0.0
2013,Fort Collins - CO,2.5,2.5,0.003932209685444801,0.0545443623093888,-0.002805266645736895,0.0
2012,Fort Collins - CO,2.5,2.5,0.0136766843497753,0.0644621043382212,0.010120727005414703,0.0
2011,Fort Collins - CO,2.5,2.5,0.0154590127058328,0.051762980866245895,0.0055637842742726,0.0
2010,Fort Collins - CO,2.5,2.5,0.002614613855257625,0.057354134470224395,0.0455922693945468,0.0
2009,Fort Collins - CO,2.5,2.5,-0.005054788663983345,0.029534649662673537,0.05749634536914532,0.0
2008,Fort Collins - CO,2.5,2.0,0.004070556256920106,-0.025908688940107755,0.03062773193232718,-0.5
2007,Fort Collins - CO,2.0,2.5,0.0138326128944755,-0.06140791799128045,0.030766078503802488,0.5
2006,Fort Collins - CO,2.5,2.5,-0.0025055073201655995,-0.056821138098835856,0.030922007048502686,0.0
2006,Flint - MI,2.5,2.5,-0.018334375694394098,-0.08887971678189929,-0.001136571634560761,0.0
2018,Fayetteville - NC,2.5,2.5,0.027139801532030106,0.15585354375466678,0.1277546840719876,0.0
2017,Fayetteville - NC,2.5,2.5,-0.0106716398149728,0.2357919866740701,0.1789991762489078,0.0
2016,Fayetteville - NC,2.5,2.5,0.007566213607788105,0.2173629472702739,0.12519835308194138,0.0
2015,Fayetteville - NC,2.5,2.5,-0.03363663167692715,0.1517573199123144,0.09002878144383442,0.0
2014,Fayetteville - NC,2.5,2.5,-0.022043687757104632,0.07750688428245484,0.004364084219560152,0.0
2013,Fayetteville - NC,2.5,3.0,-0.01738254050724209,0.025703684845939316,-0.03164594410918637,0.5
2012,Fayetteville - NC,3.0,3.0,-0.00008559878915549886,-0.021826908815652076,-0.07616828614845857,0.0
2011,Fayetteville - NC,3.0,3.0,-0.00980520516168323,-0.019383048530667975,-0.06558224512264127,0.0
2010,Fayetteville - NC,3.0,3.0,-0.00021756929345429638,-0.071191798816435,-0.0829536638921126,0.0
2009,Fayetteville - NC,3.0,3.0,-0.0014481861144304518,-0.07749629721511153,-0.049534601508639746,0.0
2008,Fayetteville - NC,3.0,3.0,-0.021311759483069195,-0.0854755207384005,-0.028939099865965566,0.0
2007,Fayetteville - NC,3.0,3.0,-0.002027816139161599,-0.12504231533687563,-0.03286831884179267,0.0
2006,Fayetteville - NC,3.0,3.0,0.025180242955684697,-0.12255368133913731,-0.034810536191798774,0.0
2006,Evansville - IN,2.0,2.5,-0.0176493730396032,-0.08603981436602771,0.0017033307813108228,0.5
2018,Eugene - OR,2.5,2.0,0.0101889781653881,0.0418452125489711,0.013746352866291885,-0.5
2017,Eugene - OR,2.0,2.5,0.0204851850867272,0.08594629713892929,0.029153486713766986,0.5
2016,Eugene - OR,2.5,2.5,0.036761432886123706,0.11812573808431619,0.025961143895983682,0.0
2015,Eugene - OR,2.5,2.5,0.0277936011552811,0.1307603041529655,0.0690317656844855,0.0
2014,Eugene - OR,2.5,2.5,-0.000041548162698700625,0.1692756000459194,0.09613279998302471,0.0
2013,Eugene - OR,2.5,2.5,0.0006237030029297014,0.1525372780859471,0.09518764913082141,0.0
2012,Eugene - OR,2.5,2.5,0.0010779406875370996,0.1399637513011695,0.085622373968363,0.0
2011,Eugene - OR,2.5,2.5,-0.0009305072017013714,0.1124143261611462,0.06621512956917291,0.0
2010,Eugene - OR,2.5,2.5,0.0021084158215671743,0.040285054557025426,0.02852318948134783,0.0
2009,Eugene - OR,2.5,2.0,-0.030369332060217843,-0.025123691558837882,0.0028380041476339032,-0.5
2008,Eugene - OR,2.0,2.0,0.0016549336723983045,-0.08402620062232018,-0.02748977974988524,0.0
2007,Eugene - OR,2.0,2.0,0.0198823167011142,-0.11863254557549957,-0.026458549080416637,0.0
2006,Eugene - OR,2.0,2.0,0.024305172264575896,-0.09539731821417807,-0.007654173066839538,0.0
2018,Elkhart - IN,2.5,2.5,-0.005272155627608296,0.06332918056100569,0.03523032087832648,0.0
2017,Elkhart - IN,2.5,2.5,0.0208061560988427,0.10126643614470919,0.04447362571954688,0.0
2016,Elkhart - IN,2.5,2.5,0.004365472123026902,0.1667534704059359,0.07458887621760339,0.0
2015,Elkhart - IN,2.5,3.0,0.0114867202937603,0.0847782599627972,0.0230497214943172,0.5
2014,Elkhart - IN,3.0,2.5,-0.0020029190927744016,0.0943165566325188,0.0211737565696241,-0.5
2013,Elkhart - IN,2.5,2.5,-0.01245897170156241,0.08673290275037289,0.029383273795247203,0.0
2012,Elkhart - IN,2.5,2.5,-0.00598829519003634,0.07653783505409958,0.02219645772129309,0.0
2011,Elkhart - IN,2.5,3.0,-0.00466232141479847,0.04160120302438734,-0.004597993567585952,0.5
2010,Elkhart - IN,3.0,3.0,-0.005869317334145311,-0.0018639220297337264,-0.013625787105411324,0.0
2009,Elkhart - IN,3.0,2.5,0.00800308026373385,-0.05894352043978872,-0.030981824733316933,-0.5
2008,Elkhart - IN,2.5,3.0,0.005720170680433505,-0.07751224624924362,-0.020975825376808685,0.5
2007,Elkhart - IN,3.0,2.5,-0.005922458134591602,-0.09497067948989571,-0.0027966829948127686,-0.5
2006,Elkhart - IN,2.5,3.0,-0.0184837318956852,-0.09047399108670656,-0.0027308459393680304,0.5
2018,El Paso - TX,2.5,3.0,-0.005786646157503097,0.07812902224063889,0.05003016255795968,0.5
2017,El Paso - TX,3.0,3.0,-0.006187645718455297,0.0978330651819708,0.04104025475680849,0.0
2016,El Paso - TX,3.0,3.0,-0.01822215225547552,0.102363097921014,0.010198503732681493,0.0
2015,El Paso - TX,3.0,3.0,-0.03670530440285796,0.03634800248593088,-0.025380535982549125,0.0
2014,El Paso - TX,3.0,3.0,-0.01196164404973387,0.011194797281175815,-0.061948002781718886,0.0
2013,El Paso - TX,3.0,3.0,-0.0109413284808397,-0.02151376362890006,-0.07886339258402575,0.0
2012,El Paso - TX,3.0,3.0,-0.00597607716917996,-0.029676697574555856,-0.08401807490736235,0.0
2011,El Paso - TX,3.0,3.0,-0.0018716980703174825,-0.03760730976611372,-0.08380650635808702,0.0
2010,El Paso - TX,3.0,3.0,-0.002550727454945445,-0.05569418709725138,-0.06745605217292898,0.0
2009,El Paso - TX,3.0,3.0,-0.003601161763072052,-0.06126317093148824,-0.03330147522501646,0.0
2008,El Paso - TX,3.0,3.0,0.005704505834728504,-0.08147741381078957,-0.02494099293835464,0.0
2007,El Paso - TX,3.0,3.0,0.010539489798247799,-0.10046915511786937,-0.008295158622786436,0.0
2006,El Paso - TX,3.0,3.0,-0.0026365555822848996,-0.07952273680269722,0.008220408344641323,0.0
2006,Durham - NC,2.5,2.0,0.0207074210047722,-0.10170306401699777,-0.013959918869659235,-0.5
2018,Detroit - MI,2.5,2.5,-0.00028001517057419517,0.009508116960525483,-0.018590742722153726,0.0
2017,Detroit - MI,2.5,2.5,0.0038614757359028,0.04270233759284019,-0.014090472832322119,0.0
2016,Detroit - MI,2.5,2.5,0.0109505094587803,0.09544879335165019,0.003284199163317682,0.0
2015,Detroit - MI,2.5,2.5,0.009101547300815603,0.0867147105634212,0.024986172094941195,0.0
2014,Detroit - MI,2.5,2.5,-0.003488427959382501,0.0956769506931304,0.0225341506302357,0.0
2013,Detroit - MI,2.5,2.5,-0.0011295825242996008,0.0774947183206677,0.020145089365542004,0.0
2012,Detroit - MI,2.5,2.5,0.0028919558972120007,0.0736368993446231,0.0192955220118166,0.0
2011,Detroit - MI,2.5,2.5,-0.002884053159505101,0.0645251987650991,0.0183260021731258,0.0
2010,Detroit - MI,2.5,2.5,-0.016577950445935113,0.016253304630517995,0.004491439554840396,0.0
2009,Detroit - MI,2.5,2.5,0.0073095317929982515,-0.0491497538983821,-0.021188058191910317,0.0
2008,Detroit - MI,2.5,2.5,-0.009054873662535101,-0.0669265193119645,-0.010390098439529566,0.0
2007,Detroit - MI,2.5,2.5,-0.03456696355715392,-0.110489386072848,-0.018315389577765066,0.0
2006,Detroit - MI,2.5,2.5,-0.03641158400569112,-0.1435174541794695,-0.055774309032130986,0.0
2018,Denver - CO,2.5,2.5,0.0034767650067806036,-0.004722355075180748,-0.03282121475785997,0.0
2017,Denver - CO,2.5,2.5,0.002039050683379201,0.038907444901764135,-0.017885365523398186,0.0
2016,Denver - CO,2.5,2.5,-0.0078325811773539,0.08779867037385672,-0.004365923814475786,0.0
2015,Denver - CO,2.5,2.5,0.021545883268118002,0.02421117246896022,-0.03751736599951978,0.0
2014,Denver - CO,2.5,2.5,0.0236416384577751,0.0850978247374296,0.011955024674534898,0.0
2013,Denver - CO,2.5,2.5,0.0212380420416594,0.1002203851938247,0.042870756238699,0.0
2012,Denver - CO,2.5,2.5,0.023517690598964597,0.1149734106063843,0.0606320332735778,0.0
2011,Denver - CO,2.5,2.5,0.0159641881473363,0.1283098697811365,0.0821106731891632,0.0
2010,Denver - CO,2.5,2.5,0.03706538048572838,0.11766930758953101,0.1059074425138534,0.0
2009,Denver - CO,2.5,2.5,-0.012024635449051843,0.09346524402499201,0.12142693973146378,0.0
2008,Denver - CO,2.5,2.5,0.007958581205457404,0.029224244952201908,0.08576066582463684,0.0
2007,Denver - CO,2.5,2.5,0.008099029771983601,-0.019692791506648093,0.07248120498843484,0.0
2006,Denver - CO,2.5,2.5,-0.016932025551795998,-0.03068060098588469,0.05706254416145384,0.0
2018,Daytona Beach - FL,2.5,2.5,0.017684943974018104,0.030640932589769007,0.0025420729070897846,0.0
2017,Daytona Beach - FL,2.5,2.5,0.0042497497051955,0.12777777375280822,0.0709849633276459,0.0
2016,Daytona Beach - FL,2.5,2.5,0.010739464312791802,0.14529066297411888,0.053126068785786386,0.0
2015,Daytona Beach - FL,2.5,2.5,0.0036903060972691,0.0803892831206321,0.018660744652152103,0.0
2014,Daytona Beach - FL,2.5,2.5,0.0079150274395943,0.10554989944398399,0.03240709938108931,0.0
2013,Daytona Beach - FL,2.5,2.5,0.006000103428959801,0.1016291204839945,0.04427949152886881,0.0
2012,Daytona Beach - FL,2.5,2.5,0.0046206507831811,0.086936028316617,0.0325946509838105,0.0
2011,Daytona Beach - FL,2.5,2.5,0.002546558622270899,0.07916474865376939,0.032965552061796105,0.0
2010,Daytona Beach - FL,2.5,2.5,0.0017951068002730539,0.0365345114469528,0.0247726463712752,0.0
2009,Daytona Beach - FL,2.5,2.5,-0.007873317226767554,-0.005084248632192631,0.022877447074279154,0.0
2008,Daytona Beach - FL,2.5,2.5,-0.024492342490702895,-0.04944731846451764,0.0070891024079173005,0.0
2007,Daytona Beach - FL,2.5,2.5,0.0008356506004930011,-0.11557734000682833,-0.023403343511745396,0.0
2006,Daytona Beach - FL,2.5,2.5,0.0216710269451141,-0.11493148884177204,-0.027188343694433494,0.0
2018,Dayton - OH,2.5,2.5,-0.0008012764155864993,0.06418468695878979,0.03608582727611058,0.0
2017,Dayton - OH,2.5,2.5,-0.0021723508834838,0.07316501238942139,0.016372201964259078,0.0
2016,Dayton - OH,2.5,2.5,0.0013047289103269993,0.0928747630417347,0.0007101688534021846,0.0
2015,Dayton - OH,2.5,2.5,-0.002938592806458397,0.0721555589586497,0.010427020490169697,0.0
2014,Dayton - OH,2.5,2.5,-0.0036225067451596017,0.08034180435538299,0.007199004292488301,0.0
2013,Dayton - OH,2.5,2.5,-0.0056466264650226,0.049119631014764395,-0.0082299979403613,0.0
2012,Dayton - OH,2.5,2.5,-0.0026595732197165992,0.041266029343009096,-0.013075347989797401,0.0
2011,Dayton - OH,2.5,2.5,-0.0013469918631016896,0.032636626265943096,-0.0135625703260302,0.0
