YEAR,MET_NAME,PPL_IN_RENTALS,RENTAL_UNITS,PPL_PER_RENTAL,costar_name
2023,"New Orleans-Metairie, LA",348530.0,167896.0,2.0758683947205414,New Orleans - LA USA
2014,"East Stroudsburg, PA",33072.0,10960.0,3.0175182481751825,East Stroudsburg - PA USA
2020,"Canton-Massillon, OH",105845.0,51565.0,2.0526519926306603,Canton - OH USA
2007,"Richmond, VA",294398.0,133827.0,2.199840092059151,Richmond - VA USA
2021,"Bangor, ME",37153.0,19334.0,1.9216406330816178,Bangor - ME USA
2014,"New Haven-Milford, CT",248810.0,122250.0,2.0352556237218815,New Haven - CT USA
2018,"Lakeland-Winter Haven, FL",190569.0,72146.0,2.6414354226152525,Lakeland - FL USA
2007,"Eau Claire, WI",34732.0,17674.0,1.9651465429444381,Eau Claire - WI USA
2006,"Little Rock-North Little Rock-Conway, AR",192210.0,85622.0,2.2448669734414053,Little Rock - AR USA
2017,"Salt Lake City, UT",318878.0,128593.0,2.4797461759193737,Salt Lake City - UT USA
2006,"Spokane-Spokane Valley, WA",126168.0,60946.0,2.070160469924195,Spokane - WA USA
2013,"Baltimore-Columbia-Towson, MD",776262.0,349306.0,2.2222979278913044,Baltimore - MD USA
2008,"Muskegon, MI",40606.0,15997.0,2.5383509408014002,Muskegon - MI USA
2010,"College Station-Bryan, TX",82986.0,36113.0,2.29795364550162,College Station-Bryan - TX USA
2012,"Chattanooga, TN-GA",158410.0,66805.0,2.37122969837587,Chattanooga - TN USA
2017,"Bloomington, IL",50153.0,22461.0,2.2328925693424155,Bloomington - IL USA
2007,"Miami-Fort Lauderdale-West Palm Beach, FL",1550797.0,640844.0,2.4199290310902497,Miami - FL USA
2014,"Columbia, MO",63078.0,30091.0,2.0962414010833803,Columbia - MO USA
2008,"Denver-Aurora-Lakewood, CO",690852.0,320150.0,2.1579009839137906,Denver - CO USA
2020,"Lewiston-Auburn, ME",28232.0,15377.0,1.8359888144631593,Lewiston-Auburn - ME USA
2009,"Santa Maria-Santa Barbara, CA",178586.0,65085.0,2.7438887608511946,Santa Barbara - CA USA
2006,"Brownsville-Harlingen, TX",108589.0,35512.0,3.057811444018923,Brownsville-Harlingen - TX USA
2011,"Amarillo, TX",72894.0,32445.0,2.2466944059177067,Amarillo - TX USA
2016,"Lakeland-Winter Haven, FL",185475.0,72161.0,2.5702942032399774,Lakeland - FL USA
2007,"Sacramento--Roseville--Arden-Arcade, CA",685837.0,281949.0,2.432486016974701,Sacramento - CA USA
2014,"San Diego-Carlsbad, CA",1388543.0,525316.0,2.64325282306269,San Diego - CA USA
2007,"Scranton--Wilkes-Barre--Hazleton, PA",166770.0,77745.0,2.1450897163804745,Scranton - PA USA
2012,"Ann Arbor, MI",122520.0,56031.0,2.1866466777319697,Ann Arbor - MI USA
2022,"Bremerton-Silverdale, WA",75436.0,32064.0,2.3526696606786426,Bremerton - WA USA
2013,"Worcester, MA-CT",278348.0,121497.0,2.290986608722849,Worcester - MA USA
2013,"Wichita, KS",188786.0,83002.0,2.274475313847859,Wichita - KS USA
2015,"Hilton Head Island-Bluffton-Beaufort, SC",57420.0,23134.0,2.482061035705023,Hilton Head Island - SC USA
2016,"Bakersfield, CA",352277.0,116243.0,3.030522268007536,Bakersfield - CA USA
2010,"Valdosta, GA",50766.0,19711.0,2.5755162092232764,Valdosta - GA USA
2010,"Springfield, MA",196557.0,88553.0,2.2196537666708074,Springfield - MA USA
2015,"Boston-Cambridge-Newton, MA-NH",1520244.0,696357.0,2.1831388210357616,Boston - MA USA
2011,"Charleston-North Charleston, SC",214611.0,90532.0,2.370554058233553,Charleston - SC USA
2006,"Stockton-Lodi, CA",241812.0,78349.0,3.0863444332410115,Stockton - CA USA
2006,"Palm Bay-Melbourne-Titusville, FL",102560.0,49045.0,2.091140789071261,Melbourne - FL USA
2020,"Birmingham-Hoover, AL",251177.0,129893.0,1.9337223714903806,Birmingham - AL USA
2011,"Fort Wayne, IN",90967.0,41477.0,2.1931914072859655,Fort Wayne - IN USA
2007,"Niles-Benton Harbor, MI",34374.0,16323.0,2.105862892850579,Niles-Benton Harbor - MI USA
2014,"Gainesville, GA",57527.0,19998.0,2.8766376637663766,Gainesville - GA USA
2005,"Cape Coral-Fort Myers, FL",158639.0,63001.0,2.5180393962000602,Fort Myers - FL USA
2021,"Los Angeles-Long Beach-Anaheim, CA",5920557.0,2269560.0,2.608680537196637,Los Angeles - CA USA
2009,"Lake Charles, LA",47048.0,21320.0,2.2067542213883677,Lake Charles - LA USA
2005,"Las Cruces, NM",57490.0,22492.0,2.5560199181931353,Las Cruces - NM USA
2022,"Lake Havasu City-Kingman, AZ",60142.0,23569.0,2.5517416945988374,Lake Havasu - AZ USA
2020,"Raleigh, NC",377003.0,185347.0,2.034038856846887,Raleigh - NC USA
2012,"Elkhart-Goshen, IN",58336.0,23443.0,2.4884187177409034,Elkhart - IN USA
2019,"Burlington-South Burlington, VT",60554.0,29718.0,2.037620297462817,Burlington - VT USA
2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1916085.0,790284.0,2.424552439376224,Washington - DC USA
2019,"Oxnard-Thousand Oaks-Ventura, CA",287920.0,100614.0,2.861629594291053,Ventura - CA USA
2013,"Kansas City, MO-KS",650886.0,292858.0,2.2225310560066656,Kansas City - MO USA
2022,"Clarksville, TN-KY",115035.0,46221.0,2.4888037904848446,Clarksville - TN USA
2022,"Spartanburg, SC",86111.0,37530.0,2.2944577671196376,Spartanburg - SC USA
2010,"Bakersfield, CA",317778.0,103490.0,3.0706155184075756,Bakersfield - CA USA
2021,"Gainesville, GA",61509.0,22812.0,2.6963440294581797,Gainesville - GA USA
2019,"Canton-Massillon, OH",109554.0,52760.0,2.0764594389689157,Canton - OH USA
2011,"Montgomery, AL",103410.0,43854.0,2.3580517170611577,Montgomery - AL USA
2014,"Clarksville, TN-KY",117032.0,45142.0,2.5925302379159096,Clarksville - TN USA
2014,"Odessa, TX",49178.0,18808.0,2.61473840918758,Odessa - TX USA
2017,"Pensacola-Ferry Pass-Brent, FL",142495.0,60968.0,2.3372096837685343,Pensacola - FL USA
2021,"Chico, CA",75426.0,33411.0,2.257519978450211,Chico - CA USA
2023,"State College, PA",54462.0,25589.0,2.128336394544531,State College - PA USA
2017,"Tyler, TX",63232.0,25543.0,2.475511881924598,Tyler - TX USA
2016,"Burlington, NC",56824.0,23016.0,2.4688912061174837,Burlington - NC USA
2023,"Albany, OR",37484.0,17120.0,2.1894859813084113,
2019,"Bloomington, IN",46925.0,22212.0,2.1125967945254818,Bloomington - IN USA
2007,"Daphne-Fairhope-Foley, AL",34457.0,15862.0,2.1722985752111965,Daphne-Fairhope-Foley - AL USA
2005,"Greensboro-High Point, NC",229339.0,99078.0,2.3147318274490805,Greensboro - NC USA
2010,"Omaha-Council Bluffs, NE-IA",256720.0,119125.0,2.15504721930745,Omaha - NE USA
2021,"Bellingham, WA",81802.0,36607.0,2.2345999399022043,Bellingham - WA USA
2018,"Syracuse, NY",193268.0,87091.0,2.219150084394484,Syracuse - NY USA
2016,"St. Joseph, MO-KS",34834.0,15288.0,2.278519099947671,
2005,"El Paso, TX",215539.0,77843.0,2.7688937990570763,El Paso - TX USA
2022,"Visalia-Porterville, CA",185361.0,59404.0,3.120345431284089,Visalia - CA USA
2021,"Odessa, TX",52335.0,19974.0,2.620156203063983,Odessa - TX USA
2010,"Williamsport, PA",33827.0,14741.0,2.294756122379757,Williamsport - PA USA
2020,"Parkersburg-Vienna, WV",19389.0,9758.0,1.9869850379176062,
2014,"Tuscaloosa, AL",62159.0,27839.0,2.2328029024031038,
2019,"Mansfield, OH",39728.0,16395.0,2.4231777981091795,Mansfield - OH USA
2017,"Charleston, WV",47814.0,23303.0,2.051838819036176,
2007,"Portland-South Portland, ME",114053.0,58608.0,1.9460312585312585,Portland - ME USA
2013,"East Stroudsburg, PA",32473.0,12822.0,2.5326002183746685,East Stroudsburg - PA USA
2016,"Lewiston-Auburn, ME",34900.0,17071.0,2.0444027883545193,Lewiston-Auburn - ME USA
2018,"Bloomington, IN",52734.0,25784.0,2.045221843003413,Bloomington - IN USA
2012,"Baltimore-Columbia-Towson, MD",779967.0,347116.0,2.2469923599027415,Baltimore - MD USA
2007,"Atlantic City-Hammonton, NJ",67200.0,31008.0,2.1671826625387,Atlantic City - NJ USA
2013,"McAllen-Edinburg-Mission, TX",226641.0,71352.0,3.176379078372015,McAllen - TX USA
2011,"Daphne-Fairhope-Foley, AL",42606.0,19353.0,2.20151914431871,Daphne-Fairhope-Foley - AL USA
2021,"Wausau, WI",25135.0,14399.0,1.745607333842628,Wausau - WI USA
2014,"Bakersfield, CA",368085.0,114344.0,3.2191020079759323,Bakersfield - CA USA
2005,"Flint, MI",114697.0,54263.0,2.1137239002635315,Flint - MI USA
2015,"Canton-Massillon, OH",111723.0,50125.0,2.2288877805486282,Canton - OH USA
2007,"St. Louis, MO-IL",592587.0,284892.0,2.0800408575881386,Saint Louis - MO USA
2010,"Winston-Salem, NC",177912.0,77325.0,2.3008341416100873,Winston-Salem - NC USA
2007,"Spokane-Spokane Valley, WA",130985.0,61347.0,2.135149233051331,Spokane - WA USA
2022,"Richmond, VA",387320.0,176023.0,2.2003942666583343,Richmond - VA USA
2010,"Pittsfield, MA",36587.0,18244.0,2.0054264415698313,Pittsfield - MA USA
2023,"Des Moines-West Des Moines, IA",173992.0,85328.0,2.0390961935120946,
2023,"Oklahoma City, OK",455703.0,214504.0,2.1244498937082756,Oklahoma City - OK USA
2008,"Columbia, MO",62273.0,27249.0,2.2853315718008,Columbia - MO USA
2013,"Reno, NV",174210.0,72017.0,2.41901217768027,Reno - NV USA
2005,"Hickory-Lenoir-Morganton, NC",80425.0,36676.0,2.192850910677282,Hickory - NC USA
2008,"Peoria, IL",68415.0,35058.0,1.951480403902105,Peoria - IL USA
2017,"Canton-Massillon, OH",125459.0,53707.0,2.3359897220101664,Canton - OH USA
2014,"Utica-Rome, NY",86236.0,38400.0,2.2457291666666666,Utica - NY USA
2018,"East Stroudsburg, PA",28504.0,12035.0,2.3684254258412962,East Stroudsburg - PA USA
2015,"Pittsfield, MA",38523.0,18845.0,2.0442027062881403,Pittsfield - MA USA
2006,"Toledo, OH",167104.0,81012.0,2.062706759492421,Toledo - OH USA
2020,"Jackson, MS",166065.0,76021.0,2.1844621880796096,Jackson - MS USA
2017,"Lubbock, TX",122422.0,52854.0,2.3162296136527036,Lubbock - TX USA
2018,"Palm Bay-Melbourne-Titusville, FL",113879.0,55228.0,2.061979430723546,Melbourne - FL USA
2006,"Virginia Beach-Norfolk-Newport News, VA-NC",503506.0,213869.0,2.3542729427827314,Norfolk - VA USA
2006,"Lake Havasu City-Kingman, AZ",72104.0,26007.0,2.772484331141616,Lake Havasu - AZ USA
2016,"Visalia-Porterville, CA",198143.0,57638.0,3.4377147021062493,Visalia - CA USA
2007,"Manchester-Nashua, NH",93995.0,42188.0,2.2280032236654974,Manchester - NH USA
2014,"Augusta-Richmond County, GA-SC",154771.0,63262.0,2.446508172362556,Augusta - GA USA
2010,"Grand Junction, CO",37026.0,15220.0,2.4327201051248357,Grand Junction - CO USA
2011,"El Centro, CA",68747.0,21860.0,3.1448764867337604,El Centro - CA USA
2020,"Des Moines-West Des Moines, IA",180484.0,84826.0,2.1276966967675004,
2013,"Erie, PA",82927.0,35333.0,2.3470127076670533,Erie - PA USA
2012,"Olympia-Tumwater, WA",77118.0,34022.0,2.2667097760272763,Olympia - WA USA
2020,"Grand Rapids-Wyoming, MI",191015.0,97283.0,1.9634982473813514,Grand Rapids - MI USA
2020,"Odessa, TX",55032.0,20679.0,2.6612505440301755,Odessa - TX USA
2016,"Hickory-Lenoir-Morganton, NC",130959.0,51755.0,2.530364216017776,Hickory - NC USA
2009,"Muskegon, MI",39377.0,17148.0,2.2963027758339165,Muskegon - MI USA
2019,"Atlanta-Sandy Springs-Roswell, GA",1807799.0,779351.0,2.319621069325631,Atlanta - GA USA
2011,"Ocean City, NJ",20923.0,10006.0,2.091045372776334,Ocean City - NJ USA
2008,"Bridgeport-Stamford-Norwalk, CT",217432.0,90467.0,2.4034399283716716,Stamford - CT USA
2019,"Huntsville, AL",116770.0,56511.0,2.066323370671197,Huntsville - AL USA
2020,"North Port-Sarasota-Bradenton, FL",187645.0,87550.0,2.1432895488292405,Sarasota - FL USA
2015,"Lansing-East Lansing, MI",138157.0,66257.0,2.085168359569555,Lansing - MI USA
2017,"Eau Claire, WI",49825.0,22157.0,2.248725007898181,Eau Claire - WI USA
2022,"Knoxville, TN",228457.0,109490.0,2.0865558498493013,Knoxville - TN USA
2013,"St. Joseph, MO-KS",31442.0,14755.0,2.13093866485937,
2019,"San Jose-Sunnyvale-Santa Clara, CA",751225.0,288030.0,2.6081484567579767,San Jose - CA USA
2011,"Charlotte-Concord-Gastonia, NC-SC",635962.0,261752.0,2.429635685687215,Charlotte - NC USA
2016,"Binghamton, NY",67147.0,31242.0,2.1492542090775237,Binghamton - NY USA
2018,"Salisbury, MD-DE",102193.0,41814.0,2.443990051179031,Salisbury - MD USA
2009,"Battle Creek, MI",34904.0,15973.0,2.1851875039128528,Battle Creek - MI USA
2008,"Kennewick-Richland, WA",66775.0,24190.0,2.760438197602315,Kennewick-Richland - WA USA
2009,"Erie, PA",62824.0,32971.0,1.9054320463437566,Erie - PA USA
2011,"Valdosta, GA",43693.0,20168.0,2.1664518048393493,Valdosta - GA USA
2008,"Deltona-Daytona Beach-Ormond Beach, FL",138636.0,61224.0,2.264406115248922,Daytona Beach - FL USA
2015,"Wausau, WI",27211.0,13038.0,2.0870532290228563,Wausau - WI USA
2011,"San Antonio-New Braunfels, TX",733207.0,297718.0,2.4627567026515025,San Antonio - TX USA
2019,"Johnstown, PA",26926.0,14533.0,1.8527489162595472,Johnstown - PA USA
2010,"Blacksburg-Christiansburg-Radford, VA",48482.0,22686.0,2.137088953539628,Blacksburg - VA USA
2016,"Grand Rapids-Wyoming, MI",234333.0,97387.0,2.406204113485373,Grand Rapids - MI USA
2017,"Saginaw, MI",51401.0,23286.0,2.2073778235849866,Saginaw - MI USA
2011,"Buffalo-Cheektowaga-Niagara Falls, NY",319281.0,159323.0,2.0039856141297867,Buffalo - NY USA
2010,"Peoria, IL",85410.0,38708.0,2.2065206158933552,Peoria - IL USA
2019,"Houma-Thibodaux, LA",49705.0,22686.0,2.190998853918716,Houma-Thibodaux - LA USA
2007,"Yuma, AZ",54883.0,20237.0,2.712012650096358,Yuma - AZ USA
2020,"Homosassa Springs, FL",15637.0,7885.0,1.9831325301204819,
2014,"Youngstown-Warren-Boardman, OH-PA",148714.0,68856.0,2.1597827349831533,Youngstown - OH USA
2023,"Tucson, AZ",327659.0,154264.0,2.124014676139605,Tucson - AZ USA
2015,"Houston-The Woodlands-Sugar Land, TX",2358642.0,932044.0,2.5306122886902336,Houston - TX USA
2017,"Stockton-Lodi, CA",293486.0,98094.0,2.9918853344750955,Stockton - CA USA
2019,"Wichita Falls, TX",41040.0,18846.0,2.177650429799427,Wichita Falls - TX USA
2014,"Omaha-Council Bluffs, NE-IA",297958.0,136754.0,2.1787881890109246,Omaha - NE USA
2014,"Fort Collins, CO",99884.0,46299.0,2.1573684096848744,Fort Collins - CO USA
2016,"Goldsboro, NC",50028.0,19581.0,2.5549256932740922,Goldsboro - NC USA
2023,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1650390.0,812084.0,2.0322897631279524,Philadelphia - PA USA
2022,"Burlington, NC",59551.0,26830.0,2.21956764815505,Burlington - NC USA
2014,"Denver-Aurora-Lakewood, CO",943965.0,406800.0,2.3204646017699115,Denver - CO USA
2019,"Sacramento--Roseville--Arden-Arcade, CA",845448.0,336352.0,2.5135810103700886,Sacramento - CA USA
2012,"Bend-Redmond, OR",53848.0,22948.0,2.3465225727732264,Bend - OR USA
2018,"Charleston, WV",45585.0,23619.0,1.9300139718023626,
2022,"Napa, CA",49518.0,19234.0,2.5745034834147864,Napa - CA USA
2015,"Worcester, MA-CT",256665.0,120182.0,2.1356359521392556,Worcester - MA USA
2006,"Atlantic City-Hammonton, NJ",73461.0,33022.0,2.224607837199443,Atlantic City - NJ USA
2016,"Monroe, LA",58050.0,23789.0,2.440203455378536,Monroe - LA USA
2008,"Goldsboro, NC",39721.0,16804.0,2.3637824327541064,Goldsboro - NC USA
2017,"Champaign-Urbana, IL",73287.0,37848.0,1.9363506658211795,Champaign-Urbana - IL USA
2023,"Daphne-Fairhope-Foley, AL",59635.0,26348.0,2.2633596477911038,Daphne-Fairhope-Foley - AL USA
2017,"Dallas-Fort Worth-Arlington, TX",2471008.0,1027312.0,2.4053140623296527,Dallas-Fort Worth - TX USA
2008,"Valdosta, GA",38498.0,16136.0,2.385845314823996,Valdosta - GA USA
2014,"Cape Coral-Fort Myers, FL",215805.0,87464.0,2.467357998719473,Fort Myers - FL USA
2022,"Roanoke, VA",86008.0,41609.0,2.06705280107669,
2012,"Richmond, VA",322161.0,149936.0,2.1486567602176927,Richmond - VA USA
2016,"Naples-Immokalee-Marco Island, FL",93621.0,38252.0,2.447479870333577,Naples - FL USA
2013,"Atlanta-Sandy Springs-Roswell, GA",1744928.0,714938.0,2.4406703798091582,Atlanta - GA USA
2023,"Eugene, OR",141542.0,65981.0,2.145193313226535,Eugene - OR USA
2021,"Baltimore-Columbia-Towson, MD",768400.0,356664.0,2.154408631092569,Baltimore - MD USA
2019,"Detroit-Warren-Dearborn, MI",1079386.0,519487.0,2.077792129543184,Detroit - MI USA
2016,"Fresno, CA",420706.0,141098.0,2.9816581383152134,Fresno - CA USA
2006,"Pittsfield, MA",31409.0,17251.0,1.8207060460263174,Pittsfield - MA USA
2019,"Wenatchee, WA",39666.0,14913.0,2.659826996580165,
2023,"Panama City, FL",51236.0,25217.0,2.0318039417853035,Panama City - FL USA
2013,"Pittsfield, MA",35496.0,18153.0,1.955379276152702,Pittsfield - MA USA
2012,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1568835.0,723345.0,2.1688613317296728,Philadelphia - PA USA
2013,"Visalia-Porterville, CA",200172.0,61881.0,3.2347893537596355,Visalia - CA USA
2020,"Brownsville-Harlingen, TX",128389.0,44141.0,2.9086110418884936,Brownsville-Harlingen - TX USA
2023,"Corvallis, OR",33134.0,16604.0,1.9955432425921464,
2010,"Oxnard-Thousand Oaks-Ventura, CA",275837.0,94842.0,2.9083844710149513,Ventura - CA USA
2009,"Lynchburg, VA",56698.0,24339.0,2.3295123053535476,Lynchburg - VA USA
2023,"Buffalo-Cheektowaga-Niagara Falls, NY",331135.0,169066.0,1.9586137957957248,Buffalo - NY USA
2009,"Springfield, MA",181904.0,84895.0,2.1426939160138994,Springfield - MA USA
2008,"Riverside-San Bernardino-Ontario, CA",1254902.0,422717.0,2.968657517913876,Inland Empire - CA USA
2013,"New Haven-Milford, CT",267792.0,124388.0,2.152876483262051,New Haven - CT USA
2007,"Las Vegas-Henderson-Paradise, NV",718285.0,282949.0,2.538567020911896,Las Vegas - NV USA
2008,"Austin-Round Rock, TX",549392.0,244740.0,2.2447985617389885,Austin - TX USA
2018,"Wilmington, NC",93495.0,47119.0,1.984231414079246,
2016,"Hilton Head Island-Bluffton-Beaufort, SC",52082.0,21384.0,2.435559296670408,Hilton Head Island - SC USA
2008,"Norwich-New London, CT",71877.0,32318.0,2.224054706355591,Norwich - CT USA
2007,"New York-Newark-Jersey City, NY-NJ-PA",7427381.0,3185920.0,2.331314345620731,New York - NY USA
2012,"Birmingham-Hoover, AL",301076.0,133998.0,2.2468693562590487,Birmingham - AL USA
2011,"Owensboro, KY",23145.0,10824.0,2.1383037694013303,Owensboro - KY USA
2023,"North Port-Sarasota-Bradenton, FL",219433.0,100391.0,2.1857835861780437,Sarasota - FL USA
2012,"Memphis, TN-MS-AR",418781.0,171060.0,2.4481526949608323,Memphis - TN USA
2010,"Muncie, IN",38203.0,16754.0,2.280231586486809,Muncie - IN USA
2008,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1455304.0,653189.0,2.227998328202098,Washington - DC USA
2020,"Decatur, IL",23116.0,10905.0,2.1197615772581386,Decatur - IL USA
2009,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1423804.0,667688.0,2.132439103293754,Philadelphia - PA USA
2022,"Oxnard-Thousand Oaks-Ventura, CA",272928.0,96834.0,2.8185141582502014,Ventura - CA USA
2022,"San Diego-Carlsbad, CA",1320155.0,531293.0,2.484796524704824,San Diego - CA USA
2013,"Ocala, FL",78261.0,34090.0,2.2957172191258435,Ocala - FL USA
2005,"Pueblo, CO",42940.0,17690.0,2.42736009044658,Pueblo - CO USA
2010,"San Angelo, TX",29312.0,13571.0,2.1598997863090412,San Angelo - TX USA
2011,"Lynchburg, VA",63144.0,26647.0,2.3696476151161483,Lynchburg - VA USA
2008,"Flagstaff, AZ",39892.0,17768.0,2.245159837910851,Flagstaff - AZ USA
2022,"Decatur, AL",30133.0,14955.0,2.0149114008692743,Decatur - AL USA
2019,"Wichita, KS",191596.0,84537.0,2.266415888900718,Wichita - KS USA
2008,"Stockton-Lodi, CA",255290.0,84117.0,3.034939429604004,Stockton - CA USA
2011,"Muncie, IN",38857.0,16622.0,2.3376849957887136,Muncie - IN USA
2014,"Jefferson City, MO",31997.0,15058.0,2.124916987647762,
2013,"Bismarck, ND",30337.0,14901.0,2.035903630628817,
2022,"Greensboro-High Point, NC",262682.0,118140.0,2.2234806162180463,Greensboro - NC USA
2013,"Memphis, TN-MS-AR",458650.0,181037.0,2.5334600109369907,Memphis - TN USA
2011,"Omaha-Council Bluffs, NE-IA",250968.0,119975.0,2.0918357991248175,Omaha - NE USA
2011,"Prescott, AZ",59377.0,28353.0,2.094205198744401,Prescott - AZ USA
2010,"Laredo, TX",87923.0,26357.0,3.3358500588079067,Laredo - TX USA
2022,"Fayetteville, NC",135774.0,58984.0,2.3018784755187847,Fayetteville - NC USA
2007,"Punta Gorda, FL",30587.0,12568.0,2.4337205601527687,Punta Gorda - FL USA
2021,"Utica-Rome, NY",74806.0,36163.0,2.0685783812183725,Utica - NY USA
2017,"Salinas, CA",210097.0,65545.0,3.2053856129376763,Salinas - CA USA
2019,"Salinas, CA",219229.0,67293.0,3.2578277086769796,Salinas - CA USA
2017,"Fayetteville-Springdale-Rogers, AR-MO",176999.0,70903.0,2.496354174012383,Northwest Arkansas - AR USA
2016,"Atlantic City-Hammonton, NJ",74900.0,29536.0,2.5358884073672807,Atlantic City - NJ USA
2020,"Ithaca, NY",32416.0,17893.0,1.8116581903537696,
2005,"Buffalo-Cheektowaga-Niagara Falls, NY",301027.0,153445.0,1.9617908696927238,Buffalo - NY USA
2020,"Santa Cruz-Watsonville, CA",83422.0,35432.0,2.3544253781892075,Santa Cruz - CA USA
2006,"Hattiesburg, MS",36107.0,16818.0,2.14692591271257,Hattiesburg - MS USA
2007,"Providence-Warwick, RI-MA",460914.0,220668.0,2.088721518298983,Providence - RI USA
2019,"Lima, OH",33335.0,12937.0,2.5767179407899823,
2005,"Columbus, OH",502367.0,225224.0,2.2305216140375803,Columbus - OH USA
